,bench_count,ID,atm_count,cafe_count,bicycle_parking_count,fountain_count,fast_food_count,shelter_count,vending_machine_count,waste_basket_count,recycling_count,drinking_water_count,toilet_count,geometry,tile_count,cluster_cat
324,-1.0,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.21092593931565 48.25679675707402, 16.21093691694147 48.25230019399947, 16.217669902593844 48.25230732729917, 16.217659515353134 48.25680389148103, 16.21092593931565 48.25679675707402))",1,4
325,-1.0,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.217659515353134 48.25680389148103, 16.217669902593844 48.25230732729917, 16.22440289077654 48.252314066362565, 16.224393093921734 48.25681063158985, 16.217659515353134 48.25680389148103))",1,4
326,-1.0,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.224393093921734 48.25681063158985, 16.22440289077654 48.252314066362565, 16.231135881344688 48.252320411189274, 16.231126674876524 48.25681697740012, 16.224393093921734 48.25681063158985))",1,4
327,1.0,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.25806101965969 48.256838417649206, 16.258067864574684 48.2523418481228, 16.26480086489722 48.252346221761485, 16.264794610371933 48.25684279196206, 16.25806101965969 48.256838417649206))",1,4
328,2.0,329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.264794610371933 48.25684279196206, 16.26480086489722 48.252346221761485, 16.271533866736046 48.25235020116175, 16.271528202600937 48.25684677197465, 16.264794610371933 48.25684279196206))",1,4
329,-1.0,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"POLYGON ((16.271528202600937 48.25684677197465, 16.271533866736046 48.25235020116175, 16.278266869946307 48.25235378632343, 16.278261796201797 48.256850357686766, 16.271528202600937 48.25684677197465))",1,4
330,0.0,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"POLYGON ((16.278261796201797 48.256850357686766, 16.278266869946307 48.25235378632343, 16.28499987438313 48.252356977246336, 16.284995391029625 48.25685354909823, 16.278261796201797 48.256850357686766))",1,4
331,-4.0,332,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-4.0,-2.0,-1.0,0.0,"POLYGON ((16.284995391029625 48.25685354909823, 16.28499987438313 48.252356977246336, 16.291732879901655 48.25235977393027, 16.291728986939486 48.256856346208885, 16.284995391029625 48.25685354909823))",1,0
332,-4.0,333,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-4.0,-1.0,-1.0,0.0,"POLYGON ((16.291728986939486 48.256856346208885, 16.291732879901655 48.25235977393027, 16.298465886357018 48.252362176375144, 16.29846258378648 48.25685874901855, 16.291728986939486 48.256856346208885))",1,0
333,-3.0,334,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-3.0,-2.0,-1.0,0.0,"POLYGON ((16.29846258378648 48.25685874901855, 16.298465886357018 48.252362176375144, 16.30519889360436 48.252364184580784, 16.305196181425696 48.2568607575271, 16.29846258378648 48.25685874901855))",1,0
334,-4.0,335,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-4.0,-1.0,-1.0,0.0,"POLYGON ((16.305196181425696 48.2568607575271, 16.30519889360436 48.252364184580784, 16.311931901498816 48.252365798547096, 16.31192977971223 48.25686237173447, 16.305196181425696 48.2568607575271))",1,0
335,-2.0,336,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"POLYGON ((16.31192977971223 48.25686237173447, 16.311931901498816 48.252365798547096, 16.318664909895524 48.252367018273986, 16.31866337850118 48.25686359164055, 16.31192977971223 48.25686237173447))",1,7
336,-2.0,337,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,"POLYGON ((16.31866337850118 48.25686359164055, 16.318664909895524 48.252367018273986, 16.325397918649617 48.25236784376142, 16.325396977647618 48.256864417245296, 16.31866337850118 48.25686359164055))",1,7
337,-1.0,338,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,"POLYGON ((16.325396977647618 48.256864417245296, 16.325397918649617 48.25236784376142, 16.33213092761623 48.25236827500935, 16.332130577006655 48.25686484854864, 16.325396977647618 48.256864417245296))",1,7
338,7.0,339,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,"POLYGON ((16.332130577006655 48.25686484854864, 16.33213092761623 48.25236827500935, 16.338863936650498 48.25236831201773, 16.338864176433372 48.25686488555058, 16.332130577006655 48.25686484854864))",1,7
339,6.0,340,0.0,4.0,2.0,0.0,1.0,0.0,0.0,6.0,2.0,2.0,0.0,"POLYGON ((16.338864176433372 48.25686488555058, 16.338863936650498 48.25236831201773, 16.345596945607568 48.252367954786585, 16.34559777578285 48.2568645282511, 16.338864176433372 48.25686488555058))",1,7
340,1.0,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,"POLYGON ((16.34559777578285 48.2568645282511, 16.345596945607568 48.252367954786585, 16.352329954342572 48.252367203315934, 16.352331374910197 48.25686377665025, 16.34559777578285 48.2568645282511))",1,7
341,6.0,342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,"POLYGON ((16.352331374910197 48.25686377665025, 16.352329954342572 48.252367203315934, 16.359062962710645 48.25236605760581, 16.359064973670517 48.25686263074806, 16.352331374910197 48.25686377665025))",1,7
342,7.0,343,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,1.0,1.0,0.0,"POLYGON ((16.359064973670517 48.25686263074806, 16.359062962710645 48.25236605760581, 16.365795970566925 48.25236451765631, 16.365798571918862 48.2568610905446, 16.359064973670517 48.25686263074806))",1,7
343,-15.0,344,1.0,-1.0,-10.0,0.0,-2.0,-1.0,1.0,-4.0,-1.0,-1.0,-1.0,"POLYGON ((16.365798571918862 48.2568610905446, 16.365795970566925 48.25236451765631, 16.372528977766542 48.25236258346748, 16.37253216951036 48.25685915603996, 16.365798571918862 48.2568610905446))",1,1
344,-4.0,345,0.0,-1.0,-3.0,0.0,-1.0,0.0,-1.0,-3.0,-2.0,0.0,0.0,"POLYGON ((16.37253216951036 48.25685915603996, 16.372528977766542 48.25236258346748, 16.379261984164643 48.25236025503945, 16.37926576630008 48.256856827234195, 16.37253216951036 48.25685915603996))",1,3
345,-6.0,346,0.0,-1.0,-4.0,0.0,-1.0,0.0,0.0,6.0,-1.0,-1.0,0.0,"POLYGON ((16.37926576630008 48.256856827234195, 16.379261984164643 48.25236025503945, 16.385994989616353 48.25235753237233, 16.385999362143114 48.25685410412749, 16.37926576630008 48.256856827234195))",1,3
346,3.0,347,0.0,-1.0,-4.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,"POLYGON ((16.385999362143114 48.25685410412749, 16.385994989616353 48.25235753237233, 16.392727993976827 48.252354415466264, 16.39273295689457 48.25685098672, 16.385999362143114 48.25685410412749))",1,3
347,-4.0,348,0.0,3.0,0.0,1.0,0.0,0.0,0.0,-4.0,1.0,1.0,0.0,"POLYGON ((16.39273295689457 48.25685098672, 16.392727993976827 48.252354415466264, 16.399460997101176 48.252350904321474, 16.39946655040952 48.256847475011845, 16.39273295689457 48.25685098672))",1,9
348,13.0,349,1.0,-1.0,6.0,1.0,1.0,-1.0,12.0,11.0,-2.0,3.0,1.0,"POLYGON ((16.39946655040952 48.256847475011845, 16.399460997101176 48.252350904321474, 16.406193998844575 48.25234699893807, 16.40620014254309 48.256843569003266, 16.39946655040952 48.256847475011845))",1,5
349,-4.0,350,0.0,-4.0,-12.0,0.0,-3.0,-1.0,-2.0,2.0,-2.0,1.0,0.0,"POLYGON ((16.40620014254309 48.256843569003266, 16.406193998844575 48.25234699893807, 16.412926999062115 48.252342699316344, 16.41293373315033 48.256839268694435, 16.40620014254309 48.256843569003266))",1,8
350,1.0,351,0.0,1.0,3.0,0.0,0.0,0.0,-1.0,0.0,4.0,0.0,0.0,"POLYGON ((16.41293373315033 48.256839268694435, 16.412926999062115 48.252342699316344, 16.419659997608967 48.25233800545648, 16.41966732208635 48.256834574085595, 16.41293373315033 48.256839268694435))",1,3
351,-2.0,352,0.0,0.0,4.0,0.0,0.0,0.0,3.0,-1.0,1.0,-1.0,0.0,"POLYGON ((16.41966732208635 48.256834574085595, 16.419659997608967 48.25233800545648, 16.426392994340258 48.25233291735874, 16.426400909206244 48.25682948517703, 16.41966732208635 48.256834574085595))",1,0
352,80.0,353,0.0,0.0,6.0,0.0,0.0,0.0,0.0,22.0,0.0,-1.0,1.0,"POLYGON ((16.426400909206244 48.25682948517703, 16.426392994340258 48.25233291735874, 16.43312598911113 48.25232743502344, 16.433134494365106 48.256824001968965, 16.426400909206244 48.25682948517703))",1,0
353,-8.0,354,-1.0,-1.0,-6.0,0.0,-1.0,-1.0,-2.0,-5.0,3.0,-1.0,0.0,"POLYGON ((16.433134494365106 48.256824001968965, 16.43312598911113 48.25232743502344, 16.43985898177672 48.252321558450795, 16.43986807741803 48.25681812446177, 16.433134494365106 48.256824001968965))",1,5
354,-7.0,355,0.0,-1.0,-5.0,0.0,1.0,0.0,-2.0,-9.0,0.0,-1.0,0.0,"POLYGON ((16.43986807741803 48.25681812446177, 16.43985898177672 48.252321558450795, 16.446591972192163 48.25231528764118, 16.446601658220107 48.2568118526557, 16.43986807741803 48.25681812446177))",1,5
355,-6.0,356,0.0,-1.0,-2.0,0.0,-1.0,0.0,0.0,-4.0,0.0,-1.0,0.0,"POLYGON ((16.446601658220107 48.2568118526557, 16.446591972192163 48.25231528764118, 16.453324960212612 48.25230862259494, 16.453335236626437 48.25680518655113, 16.446601658220107 48.2568118526557))",1,3
356,-5.0,357,0.0,-1.0,-4.0,0.0,-1.0,0.0,-1.0,-6.0,3.0,-1.0,0.0,"POLYGON ((16.453335236626437 48.25680518655113, 16.453324960212612 48.25230862259494, 16.460057945693173 48.25230156331239, 16.460068812492086 48.256798126148354, 16.453335236626437 48.25680518655113))",1,3
357,-6.0,358,0.0,-1.0,-4.0,0.0,-1.0,0.0,-1.0,-6.0,-1.0,-1.0,0.0,"POLYGON ((16.460068812492086 48.256798126148354, 16.460057945693173 48.25230156331239, 16.46679092848903 48.25229410979396, 16.46680238567219 48.256790671447824, 16.460068812492086 48.256798126148354))",1,3
358,-2.0,359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,"POLYGON ((16.46680238567219 48.256790671447824, 16.46679092848903 48.25229410979396, 16.473523908455284 48.25228626204002, 16.473535956021813 48.256782822449914, 16.46680238567219 48.256790671447824))",1,7
359,-1.0,360,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"POLYGON ((16.473535956021813 48.256782822449914, 16.473523908455284 48.25228626204002, 16.4802568854471 48.25227802005101, 16.480269523396068 48.25677457915507, 16.473535956021813 48.256782822449914))",1,4
360,-2.0,361,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,"POLYGON ((16.480269523396068 48.25677457915507, 16.4802568854471 48.25227802005101, 16.486989859319607 48.252269383827375, 16.487003087650034 48.25676594156371, 16.480269523396068 48.25677457915507))",1,7
361,-2.0,362,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,"POLYGON ((16.487003087650034 48.25676594156371, 16.486989859319607 48.252269383827375, 16.493722829927957 48.252260353369564, 16.493736648638823 48.2567569096763, 16.487003087650034 48.25676594156371))",1,7
362,1.0,363,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,"POLYGON ((16.493736648638823 48.2567569096763, 16.493722829927957 48.252260353369564, 16.500455797127277 48.25225092867803, 16.50047020621752 48.25674748349334, 16.493736648638823 48.2567569096763))",1,7
363,-1.0,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.50047020621752 48.25674748349334, 16.500455797127277 48.25225092867803, 16.507188760772728 48.25224110975339, 16.507203760241232 48.25673766301532, 16.50047020621752 48.25674748349334))",1,4
364,-1.0,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.507203760241232 48.25673766301532, 16.507188760772728 48.25224110975339, 16.51392172071943 48.252230896596075, 16.513937310565048 48.2567274482428, 16.507203760241232 48.25673766301532))",1,4
365,-1.0,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.513937310565048 48.2567274482428, 16.51392172071943 48.252230896596075, 16.520654676822552 48.25222028920666, 16.52067085704407 48.25671683917628, 16.513937310565048 48.2567274482428))",1,4
366,-1.0,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.52067085704407 48.25671683917628, 16.520654676822552 48.25222028920666, 16.527387628937216 48.25220928758571, 16.5274043995334 48.256705835816376, 16.52067085704407 48.25671683917628))",1,4
367,-1.0,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.5274043995334 48.256705835816376, 16.527387628937216 48.25220928758571, 16.534120576918568 48.252197891733836, 16.53413793788812 48.25669443816368, 16.5274043995334 48.256705835816376))",1,4
368,-1.0,369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.53413793788812 48.25669443816368, 16.534120576918568 48.252197891733836, 16.54085352062177 48.25218610165164, 16.540871471963342 48.256682646218756, 16.53413793788812 48.25669443816368))",1,4
369,-1.0,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.540871471963342 48.256682646218756, 16.54085352062177 48.25218610165164, 16.547586459901947 48.25217391733976, 16.547605001614173 48.256670459982296, 16.540871471963342 48.256682646218756))",1,4
370,-1.0,371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.190737976614887 48.25227642868629, 16.19075072228104 48.24777986577172, 16.197483109235687 48.247788180485365, 16.197470953807137 48.25228474469261, 16.190737976614887 48.25227642868629))",1,4
371,-1.0,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.197470953807137 48.25228474469261, 16.197483109235687 48.247788180485365, 16.2042154991543 48.2477961010257, 16.204203933964283 48.252292666463816, 16.197470953807137 48.25228474469261))",1,4
372,-1.0,373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.204203933964283 48.252292666463816, 16.2042154991543 48.2477961010257, 16.210947891892083 48.24780362739236, 16.21093691694147 48.25230019399947, 16.204203933964283 48.252292666463816))",1,4
373,-1.0,374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.21093691694147 48.25230019399947, 16.210947891892083 48.24780362739236, 16.217680287304205 48.247810759584944, 16.217669902593844 48.25230732729917, 16.21093691694147 48.25230019399947))",1,4
374,-1.0,375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.217669902593844 48.25230732729917, 16.217680287304205 48.247810759584944, 16.224412685245863 48.24781749760306, 16.22440289077654 48.252314066362565, 16.217669902593844 48.25230732729917))",1,4
375,-1.0,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.22440289077654 48.252314066362565, 16.224412685245863 48.24781749760306, 16.231145085572216 48.247823841446376, 16.231135881344688 48.252320411189274, 16.22440289077654 48.252314066362565))",1,4
376,-1.0,377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.231135881344688 48.252320411189274, 16.231145085572216 48.247823841446376, 16.237877488138484 48.24782979111452, 16.237868874153435 48.25232636177895, 16.231135881344688 48.252320411189274))",1,4
377,-1.0,378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.237868874153435 48.25232636177895, 16.237877488138484 48.24782979111452, 16.244609892799833 48.2478353466072, 16.24460186905793 48.25233191813128, 16.237868874153435 48.25232636177895))",1,4
378,-1.0,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.258067864574684 48.2523418481228, 16.25807470782851 48.24784527506498, 16.2648071179062 48.24784964802957, 16.26480086489722 48.252346221761485, 16.258067864574684 48.2523418481228))",1,4
379,1.0,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.26480086489722 48.252346221761485, 16.2648071179062 48.24784964802957, 16.271539529499705 48.24785362681763, 16.271533866736046 48.25235020116175, 16.26480086489722 48.252346221761485))",1,4
380,-1.0,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.271533866736046 48.25235020116175, 16.271539529499705 48.24785362681763, 16.278271942464215 48.24785721142898, 16.278266869946307 48.25235378632343, 16.271533866736046 48.25235020116175))",1,4
381,-1.0,382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"POLYGON ((16.278266869946307 48.25235378632343, 16.278271942464215 48.24785721142898, 16.285004356654916 48.247860401863406, 16.28499987438313 48.252356977246336, 16.278266869946307 48.25235378632343))",1,4
382,-4.0,383,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-2.0,2.0,-1.0,0.0,"POLYGON ((16.28499987438313 48.252356977246336, 16.285004356654916 48.247860401863406, 16.29173677192697 48.24786319812075, 16.291732879901655 48.25235977393027, 16.28499987438313 48.252356977246336))",1,0
383,-3.0,384,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-3.0,0.0,-1.0,0.0,"POLYGON ((16.291732879901655 48.25235977393027, 16.29173677192697 48.24786319812075, 16.29846918813556 48.24786560020086, 16.298465886357018 48.252362176375144, 16.291732879901655 48.25235977393027))",1,0
384,-3.0,385,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-4.0,-1.0,-1.0,0.0,"POLYGON ((16.298465886357018 48.252362176375144, 16.29846918813556 48.24786560020086, 16.3052016051359 48.24786760810361, 16.30519889360436 48.252364184580784, 16.298465886357018 48.252362176375144))",1,0
385,-4.0,386,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-4.0,-2.0,-1.0,0.0,"POLYGON ((16.30519889360436 48.252364184580784, 16.3052016051359 48.24786760810361, 16.31193402278313 48.2478692218289, 16.311931901498816 48.252365798547096, 16.30519889360436 48.252364184580784))",1,0
386,-2.0,387,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-4.0,-2.0,0.0,0.0,"POLYGON ((16.311931901498816 48.252365798547096, 16.31193402278313 48.2478692218289, 16.318666440932457 48.24787044137666, 16.318664909895524 48.252367018273986, 16.311931901498816 48.252365798547096))",1,0
387,5.0,388,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,7.0,1.0,2.0,"POLYGON ((16.318664909895524 48.252367018273986, 16.318666440932457 48.24787044137666, 16.325398859439062 48.24787126674681, 16.325397918649617 48.25236784376142, 16.318664909895524 48.252367018273986))",1,7
388,-2.0,389,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,4.0,0.0,0.0,"POLYGON ((16.325397918649617 48.25236784376142, 16.325398859439062 48.24787126674681, 16.33213127815813 48.24787169793931, 16.33213092761623 48.25236827500935, 16.325397918649617 48.25236784376142))",1,7
389,3.0,390,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,"POLYGON ((16.33213092761623 48.25236827500935, 16.33213127815813 48.24787169793931, 16.338863696944816 48.24787173495414, 16.338863936650498 48.25236831201773, 16.33213092761623 48.25236827500935))",1,7
390,-6.0,391,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,1.0,5.0,-1.0,0.0,"POLYGON ((16.338863936650498 48.25236831201773, 16.338863696944816 48.24787173495414, 16.345596115654335 48.24787137779131, 16.345596945607568 48.252367954786585, 16.338863936650498 48.25236831201773))",1,3
391,-4.0,392,0.0,-1.0,-4.0,0.0,-1.0,0.0,-1.0,-4.0,-2.0,0.0,0.0,"POLYGON ((16.345596945607568 48.252367954786585, 16.345596115654335 48.24787137779131, 16.352328534141854 48.24787062645084, 16.352329954342572 48.252367203315934, 16.345596945607568 48.252367954786585))",1,3
392,-1.0,393,0.0,-1.0,-4.0,0.0,0.0,0.0,-1.0,2.0,3.0,0.0,3.0,"POLYGON ((16.352329954342572 48.252367203315934, 16.352328534141854 48.24787062645084, 16.35906095226255 48.24786948093276, 16.359062962710645 48.25236605760581, 16.352329954342572 48.252367203315934))",1,3
393,-7.0,394,0.0,-2.0,-4.0,0.0,-1.0,-1.0,2.0,0.0,3.0,-2.0,0.0,"POLYGON ((16.359062962710645 48.25236605760581, 16.35906095226255 48.24786948093276, 16.365793369871618 48.247867941237175, 16.365795970566925 48.25236451765631, 16.359062962710645 48.25236605760581))",1,1
394,0.0,395,0.0,0.0,7.0,0.0,1.0,0.0,5.0,10.0,-1.0,0.0,1.0,"POLYGON ((16.365795970566925 48.25236451765631, 16.365793369871618 48.247867941237175, 16.37252578682423 48.24786600736412, 16.372528977766542 48.25236258346748, 16.365795970566925 48.25236451765631))",1,7
395,14.0,396,1.0,-1.0,-5.0,0.0,-1.0,0.0,3.0,12.0,-2.0,0.0,0.0,"POLYGON ((16.372528977766542 48.25236258346748, 16.37252578682423 48.24786600736412, 16.379258202975574 48.247863679313696, 16.379261984164643 48.25236025503945, 16.372528977766542 48.25236258346748))",1,9
396,-1.0,397,0.0,-1.0,-4.0,0.0,-1.0,0.0,0.0,16.0,0.0,0.0,2.0,"POLYGON ((16.379261984164643 48.25236025503945, 16.379258202975574 48.247863679313696, 16.38599061818082 48.24786095708611, 16.385994989616353 48.25235753237233, 16.379261984164643 48.25236025503945))",1,3
397,-6.0,398,0.0,-1.0,-3.0,0.0,0.0,0.0,3.0,6.0,-2.0,0.0,0.0,"POLYGON ((16.385994989616353 48.25235753237233, 16.38599061818082 48.24786095708611, 16.392723032295166 48.24785784068142, 16.392727993976827 48.252354415466264, 16.385994989616353 48.25235753237233))",1,3
398,89.0,399,0.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,0.0,2.0,2.0,"POLYGON ((16.392727993976827 48.252354415466264, 16.392723032295166 48.24785784068142, 16.399455445173786 48.24785433009986, 16.399460997101176 48.252350904321474, 16.392727993976827 48.252354415466264))",1,7
399,7.0,400,0.0,0.0,6.0,0.0,0.0,0.0,3.0,7.0,2.0,0.0,1.0,"POLYGON ((16.399460997101176 48.252350904321474, 16.399455445173786 48.24785433009986, 16.406187856671867 48.24785042534158, 16.406193998844575 48.25234699893807, 16.399460997101176 48.252350904321474))",1,7
400,1.0,401,-1.0,-2.0,-3.0,0.0,-1.0,-1.0,2.0,10.0,2.0,0.0,2.0,"POLYGON ((16.406193998844575 48.25234699893807, 16.406187856671867 48.24785042534158, 16.41292026664458 48.247846126406806, 16.412926999062115 48.252342699316344, 16.406193998844575 48.25234699893807))",1,5
401,-2.0,402,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,0.0,"POLYGON ((16.412926999062115 48.252342699316344, 16.41292026664458 48.247846126406806, 16.419652674947127 48.24784143329579, 16.419659997608967 48.25233800545648, 16.412926999062115 48.252342699316344))",1,0
402,-4.0,403,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-4.0,-2.0,-1.0,0.0,"POLYGON ((16.419659997608967 48.25233800545648, 16.419652674947127 48.24784143329579, 16.42638508143468 48.24783634600875, 16.426392994340258 48.25233291735874, 16.419659997608967 48.25233800545648))",1,0
403,10.0,404,0.0,1.0,3.0,0.0,-1.0,3.0,3.0,10.0,3.0,0.0,0.0,"POLYGON ((16.426392994340258 48.25233291735874, 16.42638508143468 48.24783634600875, 16.433117485962423 48.24783086454598, 16.43312598911113 48.25232743502344, 16.426392994340258 48.25233291735874))",1,3
404,-7.0,405,-1.0,-1.0,-5.0,0.0,-1.0,-1.0,-1.0,-5.0,1.0,0.0,0.0,"POLYGON ((16.43312598911113 48.25232743502344, 16.433117485962423 48.24783086454598, 16.43984988838553 48.24782498890778, 16.43985898177672 48.252321558450795, 16.43312598911113 48.25232743502344))",1,5
405,-6.0,406,0.0,1.0,2.0,0.0,3.0,1.0,3.0,-5.0,4.0,-1.0,1.0,"POLYGON ((16.43985898177672 48.252321558450795, 16.43984988838553 48.24782498890778, 16.44658228855921 48.24781871909447, 16.446591972192163 48.25231528764118, 16.43985898177672 48.252321558450795))",1,3
406,0.0,407,0.0,0.0,-3.0,0.0,0.0,2.0,-1.0,-3.0,0.0,-1.0,0.0,"POLYGON ((16.446591972192163 48.25231528764118, 16.44658228855921 48.24781871909447, 16.453314686338626 48.247812055106365, 16.453324960212612 48.25230862259494, 16.446591972192163 48.25231528764118))",1,3
407,-6.0,408,0.0,-1.0,-4.0,0.0,-1.0,0.0,-1.0,-5.0,2.0,-1.0,0.0,"POLYGON ((16.453324960212612 48.25230862259494, 16.453314686338626 48.247812055106365, 16.460047081578967 48.24780499694387, 16.460057945693173 48.25230156331239, 16.453324960212612 48.25230862259494))",1,3
408,-2.0,409,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,"POLYGON ((16.460057945693173 48.25230156331239, 16.460047081578967 48.24780499694387, 16.46677947413543 48.247797544607316, 16.46679092848903 48.25229410979396, 16.460057945693173 48.25230156331239))",1,7
409,-1.0,410,1.0,0.0,0.0,0.0,5.0,0.0,0.0,-2.0,-1.0,0.0,0.0,"POLYGON ((16.46679092848903 48.25229410979396, 16.46677947413543 48.247797544607316, 16.47351186386318 48.24778969809711, 16.473523908455284 48.25228626204002, 16.46679092848903 48.25229410979396))",1,7
410,-2.0,411,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,1.0,0.0,0.0,"POLYGON ((16.473523908455284 48.25228626204002, 16.47351186386318 48.24778969809711, 16.480244250617417 48.24778145741372, 16.4802568854471 48.25227802005101, 16.473523908455284 48.25228626204002))",1,7
411,-2.0,412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"POLYGON ((16.4802568854471 48.25227802005101, 16.480244250617417 48.24778145741372, 16.486976634253324 48.247772822557565, 16.486989859319607 48.252269383827375, 16.4802568854471 48.25227802005101))",1,7
412,0.0,413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"POLYGON ((16.486989859319607 48.252269383827375, 16.486976634253324 48.247772822557565, 16.493709014626084 48.2477637935291, 16.493722829927957 48.252260353369564, 16.486989859319607 48.252269383827375))",1,7
413,-2.0,414,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1.0,0.0,"POLYGON ((16.493722829927957 48.252260353369564, 16.493709014626084 48.2477637935291, 16.500441391590904 48.2477543703288, 16.500455797127277 48.25225092867803, 16.493722829927957 48.252260353369564))",1,7
414,-1.0,415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((16.500455797127277 48.25225092867803, 16.500441391590904 48.2477543703288, 16.507173765002943 48.247744552957194, 16.507188760772728 48.25224110975339, 16.500455797127277 48.25225092867803))",1,4
