,industrial_count,retail_count,popden12,entertainment_count,ID,education_count,food_count,healthcare_count,resi_count,transport_count,green_count,commercials_count,geometry,cluster_cat
524,3.0,0.0,3.19227,0.0,525,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"POLYGON ((16.53408586781255 48.24320478826779, 16.534068519673422 48.23870823123144, 16.54079969312947 48.238696446735446, 16.54081763120621 48.24319300191005, 16.53408586781255 48.24320478826779))",7
525,0.0,0.0,3.19227,0.0,526,0.0,0.0,0.0,0.0,0.0,8.0,0.0,"POLYGON ((16.54081763120621 48.24319300191005, 16.54079969312947 48.238696446735446, 16.547530862166653 48.2386842681953, 16.547549390179608 48.24318082144632, 16.54081763120621 48.24319300191005))",7
526,0.0,0.0,3.19227,0.0,527,0.0,0.0,0.0,0.0,0.0,21.0,0.0,"POLYGON ((16.547549390179608 48.24318082144632, 16.547530862166653 48.2386842681953, 16.55426202664024 48.23867169561168, 16.554281144587993 48.243168246877275, 16.547549390179608 48.24318082144632))",4
527,0.0,0.0,2.8516,0.0,528,0.0,0.0,0.0,10.0,6.0,14.0,0.0,"POLYGON ((16.190776204287907 48.23878672934265, 16.190788940630554 48.23429015582798, 16.197519557741096 48.23429846666479, 16.19750741120174 48.23879504147151, 16.190776204287907 48.23878672934265))",7
528,0.0,0.0,2.8516,0.0,529,0.0,0.0,0.0,2.0,0.0,24.0,0.0,"POLYGON ((16.19750741120174 48.23879504147151, 16.197519557741096 48.23429846666479, 16.20425017781284 48.234306383513854, 16.2042386210777 48.238802959550775, 16.19750741120174 48.23879504147151))",4
529,0.0,0.0,2.8516,0.0,530,0.0,0.0,0.0,0.0,0.0,22.0,0.0,"POLYGON ((16.2042386210777 48.238802959550775, 16.20425017781284 48.234306383513854, 16.210980800701083 48.23431390637479, 16.210969833771053 48.23881048358008, 16.2042386210777 48.238802959550775))",4
530,0.0,0.0,2.8516,0.0,531,0.0,0.0,0.0,0.0,0.0,26.0,0.0,"POLYGON ((16.210969833771053 48.23881048358008, 16.210980800701083 48.23431390637479, 16.217711426261168 48.23432103524713, 16.21770104913708 48.238817613558986, 16.210969833771053 48.23881048358008))",4
531,0.0,0.0,2.8516,0.0,532,0.0,0.0,0.0,0.0,0.0,21.0,0.0,"POLYGON ((16.21770104913708 48.238817613558986, 16.217711426261168 48.23432103524713, 16.22444205434841 48.23432777013056, 16.224432267031045 48.23882434948714, 16.21770104913708 48.238817613558986))",4
532,0.0,0.0,2.8516,0.0,533,0.0,0.0,0.0,0.0,0.0,22.0,0.0,"POLYGON ((16.224432267031045 48.23882434948714, 16.22444205434841 48.23432777013056, 16.231172684818123 48.234334111024715, 16.231163487308237 48.23883069136414, 16.224432267031045 48.23882434948714))",4
533,0.0,0.0,2.8516,0.0,534,0.0,0.0,0.0,0.0,0.0,21.0,0.0,"POLYGON ((16.231163487308237 48.23883069136414, 16.231172684818123 48.234334111024715, 16.23790331752563 48.23434005792923, 16.237894709823927 48.238836639189714, 16.231163487308237 48.23883069136414))",4
534,0.0,0.0,2.8516,0.0,535,0.0,0.0,0.0,0.0,0.0,25.0,0.0,"POLYGON ((16.237894709823927 48.238836639189714, 16.23790331752563 48.23434005792923, 16.244633952326254 48.23434561084381, 16.24462593443338 48.238842192963524, 16.237894709823927 48.238836639189714))",4
535,0.0,0.0,2.8516,0.0,536,0.0,0.0,0.0,0.0,0.0,23.0,0.0,"POLYGON ((16.24462593443338 48.238842192963524, 16.244633952326254 48.23434561084381, 16.251364589075322 48.23435076976816, 16.25135716099189 48.23884735268524, 16.24462593443338 48.238842192963524))",4
536,0.0,0.0,2.8516,0.0,537,0.0,0.0,0.0,0.0,0.0,24.0,0.0,"POLYGON ((16.25135716099189 48.23884735268524, 16.251364589075322 48.23435076976816, 16.258095227628136 48.234355534702, 16.258088389354715 48.23885211835465, 16.25135716099189 48.23884735268524))",4
537,0.0,0.0,2.8516,0.0,538,0.0,0.0,0.0,0.0,0.0,23.0,0.0,"POLYGON ((16.258088389354715 48.23885211835465, 16.258095227628136 48.234355534702, 16.264825867840024 48.234359905645086, 16.26481961937713 48.23885648997143, 16.258088389354715 48.23885211835465))",4
538,0.0,0.0,3.94267,0.0,539,0.0,0.0,0.0,0.0,3.0,27.0,0.0,"POLYGON ((16.26481961937713 48.23885648997143, 16.264825867840024 48.234359905645086, 16.2715565095663 48.23436388259718, 16.2715508509144 48.238860467535396, 16.26481961937713 48.23885648997143))",4
539,0.0,0.0,3.94267,0.0,540,0.0,0.0,0.0,0.0,0.0,23.0,0.0,"POLYGON ((16.2715508509144 48.238860467535396, 16.2715565095663 48.23436388259718, 16.278287152662294 48.23436746555808, 16.278282083821825 48.23886405104636, 16.2715508509144 48.238860467535396))",4
540,0.0,0.0,3.94267,0.0,541,0.0,0.0,0.0,14.0,0.0,19.0,0.0,"POLYGON ((16.278282083821825 48.23886405104636, 16.278287152662294 48.23436746555808, 16.285017796983304 48.234370654527595, 16.285013317954657 48.23886724050409, 16.278282083821825 48.23886405104636))",4
541,0.0,0.0,3.94267,0.0,542,0.0,2.0,1.0,14.0,4.0,13.0,0.0,"POLYGON ((16.285013317954657 48.23886724050409, 16.285017796983304 48.234370654527595, 16.291748442384677 48.23437344950556, 16.291744553168186 48.238870035908455, 16.285013317954657 48.23886724050409))",7
542,0.0,0.0,33.05279,0.0,543,0.0,0.0,0.0,1.0,2.0,12.0,0.0,"POLYGON ((16.291744553168186 48.238870035908455, 16.291748442384677 48.23437344950556, 16.298479088721706 48.23437585049183, 16.29847578931766 48.23887243725926, 16.291744553168186 48.238870035908455))",0
543,0.0,0.0,27.296,0.0,544,0.0,0.0,0.0,1.0,6.0,7.0,0.0,"POLYGON ((16.29847578931766 48.23887243725926, 16.298479088721706 48.23437585049183, 16.305209735849715 48.23437785748625, 16.305207026258365 48.23887444455641, 16.29847578931766 48.23887243725926))",0
544,0.0,0.0,27.296,0.0,545,0.0,0.0,0.0,4.0,0.0,5.0,0.0,"POLYGON ((16.305207026258365 48.23887444455641, 16.305209735849715 48.23437785748625, 16.311940383624034 48.234379470488754, 16.311938263845576 48.23887605779979, 16.305207026258365 48.23887444455641))",0
545,0.0,0.0,27.296,0.0,546,0.0,0.0,0.0,0.0,1.0,2.0,0.0,"POLYGON ((16.311938263845576 48.23887605779979, 16.311940383624034 48.234379470488754, 16.318671031899964 48.23438068949926, 16.318669501934576 48.23887727698937, 16.311938263845576 48.23887605779979))",0
546,0.0,0.0,27.296,0.0,547,4.0,2.0,1.0,0.0,4.0,2.0,0.0,"POLYGON ((16.318669501934576 48.23887727698937, 16.318671031899964 48.23438068949926, 16.32540168053283 48.234381514517686, 16.32540074038061 48.23887810212502, 16.318669501934576 48.23887727698937))",0
547,0.0,0.0,27.296,0.0,548,4.0,2.0,0.0,3.0,11.0,7.0,0.0,"POLYGON ((16.32540074038061 48.23887810212502, 16.32540168053283 48.234381514517686, 16.33213232937796 48.234381945543994, 16.332131979038966 48.238878533206694, 16.32540074038061 48.23887810212502))",0
548,0.0,0.0,28.19509,0.0,549,15.0,5.0,0.0,0.0,12.0,6.0,0.0,"POLYGON ((16.332131979038966 48.238878533206694, 16.33213232937796 48.234381945543994, 16.338862978290653 48.23438198257818, 16.338863217764917 48.23887857023445, 16.332131979038966 48.238878533206694))",0
549,0.0,0.0,61.9105,0.0,550,1.0,0.0,2.0,0.0,2.0,0.0,0.0,"POLYGON ((16.338863217764917 48.23887857023445, 16.338862978290653 48.23438198257818, 16.34559362712623 48.23438162562023, 16.34559445641374 48.2388782132082, 16.338863217764917 48.23887857023445))",3
550,0.0,0.0,109.39604,0.0,551,4.0,12.0,18.0,3.0,6.0,0.0,0.0,"POLYGON ((16.34559445641374 48.2388782132082, 16.34559362712623 48.23438162562023, 16.35232427574001 48.23438087467015, 16.352325694840687 48.23887746212801, 16.34559445641374 48.2388782132082))",5
551,1.0,0.0,109.39604,0.0,552,2.0,15.0,19.0,7.0,18.0,0.0,3.0,"POLYGON ((16.352325694840687 48.23887746212801, 16.35232427574001 48.23438087467015, 16.359054923987326 48.23437972972805, 16.35905693290105 48.238876316993945, 16.352325694840687 48.23887746212801))",5
552,1.0,0.0,156.81299,1.0,553,0.0,5.0,3.0,19.0,6.0,1.0,0.0,"POLYGON ((16.35905693290105 48.238876316993945, 16.359054923987326 48.23437972972805, 16.36578557172348 48.23437819079391, 16.365788170450102 48.23887477780603, 16.35905693290105 48.238876316993945))",1
553,0.0,3.0,156.81299,0.0,554,3.0,9.0,1.0,31.0,11.0,1.0,0.0,"POLYGON ((16.365788170450102 48.23887477780603, 16.36578557172348 48.23437819079391, 16.3725162188038 48.23437625786786, 16.372519407343106 48.238872844564376, 16.365788170450102 48.23887477780603))",1
554,0.0,2.0,156.81299,0.0,555,0.0,14.0,1.0,19.0,12.0,3.0,4.0,"POLYGON ((16.372519407343106 48.238872844564376, 16.3725162188038 48.23437625786786, 16.379246865083594 48.23437393094999, 16.37925064343534 48.238870517269056, 16.372519407343106 48.238872844564376))",1
555,0.0,0.0,157.87143,0.0,556,5.0,16.0,8.0,41.0,22.0,11.0,3.0,"POLYGON ((16.37925064343534 48.238870517269056, 16.379246865083594 48.23437393094999, 16.385977510418172 48.23437121004044, 16.385981878582065 48.238867795920235, 16.37925064343534 48.238870517269056))",1
556,0.0,0.0,157.87143,0.0,557,1.0,11.0,1.0,61.0,8.0,6.0,1.0,"POLYGON ((16.385981878582065 48.238867795920235, 16.385977510418172 48.23437121004044, 16.39270815466287 48.23436809513936, 16.392713112638575 48.238864680518034, 16.385981878582065 48.238867795920235))",1
557,0.0,0.0,157.87143,0.0,558,0.0,0.0,0.0,0.0,1.0,6.0,0.0,"POLYGON ((16.392713112638575 48.238864680518034, 16.39270815466287 48.23436809513936, 16.399438797673003 48.23436458624692, 16.399444345460125 48.23886117106265, 16.392713112638575 48.238864680518034))",1
558,0.0,0.0,17.9836,0.0,559,0.0,0.0,0.0,0.0,0.0,9.0,0.0,"POLYGON ((16.399444345460125 48.23886117106265, 16.399438797673003 48.23436458624692, 16.406169439303884 48.234360683363306, 16.40617557690199 48.23885726755427, 16.399444345460125 48.23886117106265))",7
559,0.0,0.0,17.9836,0.0,560,0.0,2.0,0.0,1.0,4.0,25.0,1.0,"POLYGON ((16.40617557690199 48.23885726755427, 16.406169439303884 48.234360683363306, 16.412900079410843 48.23435638648872, 16.41290680681946 48.238852969993076, 16.40617557690199 48.23885726755427))",4
560,0.0,0.0,17.9836,0.0,561,0.0,2.0,0.0,0.0,1.0,11.0,9.0,"POLYGON ((16.41290680681946 48.238852969993076, 16.412900079410843 48.23435638648872, 16.419630717849174 48.234351695623424, 16.41963803506779 48.23884827837932, 16.41290680681946 48.238852969993076))",7
561,0.0,0.0,17.9836,0.0,562,2.0,1.0,6.0,17.0,11.0,3.0,0.0,"POLYGON ((16.41963803506779 48.23884827837932, 16.419630717849174 48.234351695623424, 16.426361354474214 48.234346610767645, 16.426369261502266 48.23884319271324, 16.41963803506779 48.23884827837932))",0
562,0.0,0.0,28.17732,0.0,563,0.0,3.0,1.0,1.0,0.0,0.0,0.0,"POLYGON ((16.426369261502266 48.23884319271324, 16.426361354474214 48.234346610767645, 16.433091989141285 48.23434113192165, 16.43310048597816 48.23883771299516, 16.426369261502266 48.23884319271324))",0
563,0.0,0.0,48.31948,0.0,564,0.0,2.0,0.0,18.0,8.0,0.0,0.0,"POLYGON ((16.43310048597816 48.23883771299516, 16.433091989141285 48.23434113192165, 16.43982262170569 48.23433525908578, 16.439831708350724 48.23883183922535, 16.43310048597816 48.23883771299516))",3
564,0.0,0.0,98.88657,0.0,565,0.0,0.0,2.0,39.0,0.0,0.0,0.0,"POLYGON ((16.439831708350724 48.23883183922535, 16.43982262170569 48.23433525908578, 16.44655325202277 48.2343289922603, 16.446562928475263 48.23882557140409, 16.439831708350724 48.23883183922535))",5
565,1.0,0.0,98.88657,0.0,566,0.0,0.0,1.0,37.0,3.0,1.0,0.0,"POLYGON ((16.446562928475263 48.23882557140409, 16.44655325202277 48.2343289922603, 16.453283879947836 48.234322331445604, 16.453294146207032 48.238818909531766, 16.446562928475263 48.23882557140409))",5
566,2.0,0.0,28.56755,0.0,567,0.0,0.0,0.0,13.0,1.0,4.0,1.0,"POLYGON ((16.453294146207032 48.238818909531766, 16.453283879947836 48.234322331445604, 16.4600145053362 48.234315276641986, 16.460025361401325 48.2388118536087, 16.453294146207032 48.238818909531766))",0
567,0.0,0.0,28.56755,0.0,568,0.0,0.0,0.0,15.0,7.0,9.0,0.0,"POLYGON ((16.460025361401325 48.2388118536087, 16.4600145053362 48.234315276641986, 16.466745128043186 48.23430782784986, 16.466756573913397 48.23880440363534, 16.460025361401325 48.2388118536087))",0
568,1.0,0.0,28.56755,0.0,569,0.0,2.0,0.0,6.0,4.0,12.0,0.0,"POLYGON ((16.466756573913397 48.23880440363534, 16.466745128043186 48.23430782784986, 16.47347574792413 48.234299985069654, 16.47348778359854 48.238796559612, 16.466756573913397 48.23880440363534))",0
569,0.0,0.0,61.92511,0.0,570,0.0,1.0,0.0,26.0,7.0,5.0,0.0,"POLYGON ((16.47348778359854 48.238796559612, 16.47347574792413 48.234299985069654, 16.48020636483434 48.234291748301736, 16.48021899031201 48.23878832153914, 16.47348778359854 48.238796559612))",3
570,0.0,0.0,61.92511,0.0,571,0.0,1.0,1.0,103.0,2.0,0.0,1.0,"POLYGON ((16.48021899031201 48.23878832153914, 16.48020636483434 48.234291748301736, 16.48693697862915 48.234283117546575, 16.486950193909117 48.23877968941723, 16.48021899031201 48.23878832153914))",9
571,0.0,0.0,61.92511,0.0,572,0.0,0.0,0.0,42.0,3.0,17.0,0.0,"POLYGON ((16.486950193909117 48.23877968941723, 16.48693697862915 48.234283117546575, 16.493667589163856 48.23427409280465, 16.493681394245108 48.23877066324671, 16.486950193909117 48.23877968941723))",3
572,0.0,0.0,61.92511,0.0,573,0.0,0.0,0.0,2.0,0.0,18.0,0.0,"POLYGON ((16.493681394245108 48.23877066324671, 16.493667589163856 48.23427409280465, 16.50039819629381 48.23426467407642, 16.50041259117527 48.23876124302805, 16.493681394245108 48.23877066324671))",3
573,0.0,0.0,61.92511,0.0,574,0.0,0.0,0.0,6.0,16.0,13.0,0.0,"POLYGON ((16.50041259117527 48.23876124302805, 16.50039819629381 48.23426467407642, 16.507128799874312 48.234254861362444, 16.507143784554884 48.2387514287618, 16.50041259117527 48.23876124302805))",3
574,0.0,0.0,4.58892,0.0,575,0.0,0.0,0.0,0.0,1.0,21.0,0.0,"POLYGON ((16.507143784554884 48.2387514287618, 16.507128799874312 48.234254861362444, 16.5138593997607 48.234244654663186, 16.513874974239226 48.23874122044843, 16.507143784554884 48.2387514287618))",4
575,0.0,0.0,4.58892,0.0,576,0.0,0.0,0.0,0.0,0.0,16.0,0.0,"POLYGON ((16.513874974239226 48.23874122044843, 16.5138593997607 48.234244654663186, 16.520589995808297 48.23423405397921, 16.52060616008357 48.23873061808854, 16.513874974239226 48.23874122044843))",4
576,0.0,0.0,3.19227,0.0,577,0.0,0.0,0.0,3.0,8.0,22.0,0.0,"POLYGON ((16.52060616008357 48.23873061808854, 16.520589995808297 48.23423405397921, 16.527320587872424 48.234223059311105, 16.527337341943213 48.238719621682684, 16.52060616008357 48.23873061808854))",4
577,0.0,0.0,3.19227,0.0,578,0.0,0.0,0.0,0.0,0.0,13.0,0.0,"POLYGON ((16.527337341943213 48.238719621682684, 16.527320587872424 48.234223059311105, 16.534051175808408 48.234211670659455, 16.534068519673422 48.23870823123144, 16.527337341943213 48.238719621682684))",4
578,1.0,0.0,3.19227,0.0,579,0.0,0.0,0.0,0.0,0.0,8.0,0.0,"POLYGON ((16.534068519673422 48.23870823123144, 16.534051175808408 48.234211670659455, 16.540781759471574 48.234199888024854, 16.54079969312947 48.238696446735446, 16.534068519673422 48.23870823123144))",7
579,0.0,0.0,8.45719,0.0,580,0.0,0.0,0.0,0.0,0.0,14.0,0.0,"POLYGON ((16.54079969312947 48.238696446735446, 16.540781759471574 48.234199888024854, 16.547512338717254 48.23418771140796, 16.547530862166653 48.2386842681953, 16.54079969312947 48.238696446735446))",4
580,0.0,0.0,8.45719,0.0,581,0.0,0.0,0.0,0.0,0.0,15.0,0.0,"POLYGON ((16.547530862166653 48.2386842681953, 16.547512338717254 48.23418771140796, 16.55424291340077 48.234175140809434, 16.55426202664024 48.23867169561168, 16.547530862166653 48.2386842681953))",4
581,0.0,0.0,2.8516,0.0,582,0.0,1.0,1.0,13.0,3.0,16.0,0.0,"POLYGON ((16.190788940630554 48.23429015582798, 16.19080167386732 48.22979357877979, 16.19753170131924 48.229801888324765, 16.197519557741096 48.23429846666479, 16.190788940630554 48.23429015582798))",4
582,0.0,0.0,2.8516,0.0,583,0.0,0.0,0.0,6.0,3.0,20.0,0.0,"POLYGON ((16.197519557741096 48.23429846666479, 16.19753170131924 48.229801888324765, 16.20426173173144 48.22980980394386, 16.20425017781284 48.234306383513854, 16.197519557741096 48.23429846666479))",4
583,0.0,0.0,2.8516,0.0,584,0.0,0.0,0.0,0.0,0.0,22.0,0.0,"POLYGON ((16.20425017781284 48.234306383513854, 16.20426173173144 48.22980980394386, 16.21099176495926 48.22981732563661, 16.210980800701083 48.23431390637479, 16.20425017781284 48.234306383513854))",4
584,0.0,0.0,2.8516,0.0,585,0.0,0.0,0.0,0.0,0.0,19.0,0.0,"POLYGON ((16.210980800701083 48.23431390637479, 16.21099176495926 48.22981732563661, 16.217721800858087 48.22982445340261, 16.217711426261168 48.23432103524713, 16.210980800701083 48.23431390637479))",4
585,0.0,0.0,2.8516,0.0,586,0.0,0.0,0.0,0.0,0.0,24.0,0.0,"POLYGON ((16.217711426261168 48.23432103524713, 16.217721800858087 48.22982445340261, 16.224451839283272 48.22983118724152, 16.22444205434841 48.23432777013056, 16.217711426261168 48.23432103524713))",4
586,0.0,0.0,2.8516,0.0,587,0.0,0.0,0.0,0.0,0.0,24.0,0.0,"POLYGON ((16.22444205434841 48.23432777013056, 16.224451839283272 48.22983118724152, 16.23118188009019 48.22983752715296, 16.231172684818123 48.234334111024715, 16.22444205434841 48.23432777013056))",4
587,0.0,0.0,2.8516,0.0,588,0.0,0.0,0.0,0.0,0.0,22.0,0.0,"POLYGON ((16.231172684818123 48.234334111024715, 16.23118188009019 48.22983752715296, 16.2379119231342 48.22984347313658, 16.23790331752563 48.23434005792923, 16.231172684818123 48.234334111024715))",4
588,0.0,0.0,2.8516,0.0,589,0.0,0.0,0.0,0.0,0.0,26.0,0.0,"POLYGON ((16.23790331752563 48.23434005792923, 16.2379119231342 48.22984347313658, 16.244641968270678 48.2298490251921, 16.244633952326254 48.23434561084381, 16.23790331752563 48.23434005792923))",4
589,0.0,0.0,2.8516,0.0,590,0.0,0.0,0.0,0.0,0.0,26.0,0.0,"POLYGON ((16.244633952326254 48.23434561084381, 16.244641968270678 48.2298490251921, 16.251372015354978 48.229854183319205, 16.251364589075322 48.23435076976816, 16.244633952326254 48.23434561084381))",4
590,0.0,0.0,2.8516,0.0,591,0.0,0.0,0.0,0.0,3.0,23.0,0.0,"POLYGON ((16.251364589075322 48.23435076976816, 16.251372015354978 48.229854183319205, 16.258102064242465 48.229858947517634, 16.258095227628136 48.234355534702, 16.251364589075322 48.23435076976816))",4
591,0.0,0.0,3.94267,0.0,592,0.0,1.0,0.0,0.0,0.0,23.0,0.0,"POLYGON ((16.258095227628136 48.234355534702, 16.258102064242465 48.229858947517634, 16.264832114788504 48.2298633177871, 16.264825867840024 48.234359905645086, 16.258095227628136 48.234355534702))",4
592,0.0,0.0,3.94267,0.0,593,0.0,0.0,0.0,0.0,0.0,22.0,0.0,"POLYGON ((16.264825867840024 48.234359905645086, 16.264832114788504 48.2298633177871, 16.27156216684847 48.22986729412742, 16.2715565095663 48.23436388259718, 16.264825867840024 48.234359905645086))",4
593,0.0,0.0,3.94267,0.0,594,0.0,0.0,0.0,0.0,0.0,23.0,0.0,"POLYGON ((16.2715565095663 48.23436388259718, 16.27156216684847 48.22986729412742, 16.278292220277702 48.22987087653836, 16.278287152662294 48.23436746555808, 16.2715565095663 48.23436388259718))",4
594,0.0,0.0,3.94267,0.0,595,0.0,0.0,0.0,4.0,6.0,21.0,0.0,"POLYGON ((16.278287152662294 48.23436746555808, 16.278292220277702 48.22987087653836, 16.285022274931595 48.229874065019764, 16.285017796983304 48.234370654527595, 16.278287152662294 48.23436746555808))",4
595,0.0,0.0,33.05279,0.0,596,0.0,0.0,0.0,1.0,4.0,9.0,0.0,"POLYGON ((16.285017796983304 48.234370654527595, 16.285022274931595 48.229874065019764, 16.29175233066549 48.229876859571405, 16.291748442384677 48.23437344950556, 16.285017796983304 48.234370654527595))",0
596,0.0,0.0,33.05279,0.0,597,1.0,1.0,1.0,7.0,6.0,2.0,0.0,"POLYGON ((16.291748442384677 48.23437344950556, 16.29175233066549 48.229876859571405, 16.298482387334754 48.229879260193165, 16.298479088721706 48.23437585049183, 16.291748442384677 48.23437344950556))",0
597,0.0,0.0,27.9487,0.0,598,0.0,1.0,0.0,7.0,3.0,2.0,0.0,"POLYGON ((16.298479088721706 48.23437585049183, 16.298482387334754 48.229879260193165, 16.305212444794748 48.22988126688495, 16.305209735849715 48.23437785748625, 16.298479088721706 48.23437585049183))",0
598,0.0,0.0,27.9487,0.0,599,0.0,0.0,0.0,5.0,3.0,11.0,0.0,"POLYGON ((16.305209735849715 48.23437785748625, 16.305212444794748 48.22988126688495, 16.311942502900845 48.22988287964663, 16.311940383624034 48.234379470488754, 16.305209735849715 48.23437785748625))",0
599,0.0,0.0,116.6253,0.0,600,0.0,1.0,1.0,1.0,11.0,6.0,0.0,"POLYGON ((16.311940383624034 48.234379470488754, 16.311942502900845 48.22988287964663, 16.318672561508407 48.22988409847809, 16.318671031899964 48.23438068949926, 16.311940383624034 48.234379470488754))",5
600,0.0,0.0,116.6253,0.0,601,4.0,3.0,3.0,0.0,2.0,1.0,0.0,"POLYGON ((16.318671031899964 48.23438068949926, 16.318672561508407 48.22988409847809, 16.32540262047279 48.22988492337931, 16.32540168053283 48.234381514517686, 16.318671031899964 48.23438068949926))",5
601,0.0,0.0,116.6253,0.0,602,3.0,22.0,20.0,5.0,14.0,1.0,3.0,"POLYGON ((16.32540168053283 48.234381514517686, 16.32540262047279 48.22988492337931, 16.33213267964936 48.22988535435029, 16.33213232937796 48.234381945543994, 16.32540168053283 48.234381514517686))",5
602,0.0,0.0,28.19509,0.0,603,1.0,0.0,3.0,0.0,3.0,22.0,0.0,"POLYGON ((16.33213232937796 48.234381945543994, 16.33213267964936 48.22988535435029, 16.338862738893468 48.22988539139088, 16.338862978290653 48.23438198257818, 16.33213232937796 48.234381945543994))",0
603,0.0,0.0,28.19509,0.0,604,0.0,0.0,6.0,0.0,6.0,0.0,0.0,"POLYGON ((16.338862978290653 48.23438198257818, 16.338862738893468 48.22988539139088, 16.345592798060498 48.229885034501194, 16.34559362712623 48.23438162562023, 16.338862978290653 48.23438198257818))",0
604,0.0,0.0,169.17629,2.0,605,3.0,5.0,10.0,3.0,11.0,7.0,0.0,"POLYGON ((16.34559362712623 48.23438162562023, 16.345592798060498 48.229885034501194, 16.352322857005802 48.22988428368124, 16.35232427574001 48.23438087467015, 16.34559362712623 48.23438162562023))",1
605,0.0,0.0,121.41786,4.0,606,6.0,24.0,6.0,12.0,24.0,0.0,7.0,"POLYGON ((16.35232427574001 48.23438087467015, 16.352322857005802 48.22988428368124, 16.359052915584744 48.22988313893103, 16.359054923987326 48.23437972972805, 16.35232427574001 48.23438087467015))",5
606,1.0,0.0,121.41786,0.0,607,2.0,2.0,1.0,15.0,0.0,3.0,6.0,"POLYGON ((16.359054923987326 48.23437972972805, 16.359052915584744 48.22988313893103, 16.36578297365268 48.22988160025063, 16.36578557172348 48.23437819079391, 16.359054923987326 48.23437972972805))",5
607,0.0,0.0,261.94997,0.0,608,4.0,27.0,4.0,36.0,13.0,1.0,1.0,"POLYGON ((16.36578557172348 48.23437819079391, 16.36578297365268 48.22988160025063, 16.37251303106499 48.22987966764016, 16.3725162188038 48.23437625786786, 16.36578557172348 48.23437819079391))",8
608,0.0,0.0,295.69769,1.0,609,0.0,25.0,6.0,15.0,11.0,1.0,0.0,"POLYGON ((16.3725162188038 48.23437625786786, 16.37251303106499 48.22987966764016, 16.37924308767703 48.229877341099666, 16.379246865083594 48.23437393094999, 16.3725162188038 48.23437625786786))",6
609,1.0,0.0,87.40108,0.0,610,0.0,1.0,0.0,9.0,18.0,1.0,1.0,"POLYGON ((16.379246865083594 48.23437393094999, 16.37924308767703 48.229877341099666, 16.385973143344145 48.22987462062931, 16.385977510418172 48.23437121004044, 16.379246865083594 48.23437393094999))",3
610,2.0,0.0,157.87143,0.0,611,2.0,6.0,2.0,18.0,5.0,4.0,0.0,"POLYGON ((16.385977510418172 48.23437121004044, 16.385973143344145 48.22987462062931, 16.39270319792172 48.229871506229266, 16.39270815466287 48.23436809513936, 16.385977510418172 48.23437121004044))",1
611,0.0,0.0,59.28113,0.0,612,1.0,4.0,1.0,24.0,6.0,4.0,5.0,"POLYGON ((16.39270815466287 48.23436809513936, 16.39270319792172 48.229871506229266, 16.399433251265105 48.22986799789968, 16.399438797673003 48.23436458624692, 16.39270815466287 48.23436809513936))",3
612,0.0,0.0,59.28113,0.0,613,0.0,0.0,0.0,0.0,0.0,7.0,0.0,"POLYGON ((16.399438797673003 48.23436458624692, 16.399433251265105 48.22986799789968, 16.406163303229683 48.22986409564073, 16.406169439303884 48.234360683363306, 16.399438797673003 48.23436458624692))",3
613,0.0,0.0,17.9836,0.0,614,1.0,6.0,0.0,2.0,0.0,2.0,2.0,"POLYGON ((16.406169439303884 48.234360683363306, 16.406163303229683 48.22986409564073, 16.412893353670796 48.22985979945266, 16.412900079410843 48.23435638648872, 16.406169439303884 48.234360683363306))",7
614,0.0,0.0,28.17732,1.0,615,1.0,8.0,3.0,37.0,17.0,0.0,6.0,"POLYGON ((16.412900079410843 48.23435638648872, 16.412893353670796 48.22985979945266, 16.41962340244382 48.22985510933568, 16.419630717849174 48.234351695623424, 16.412900079410843 48.23435638648872))",0
615,0.0,0.0,28.17732,0.0,616,1.0,1.0,0.0,17.0,2.0,5.0,0.0,"POLYGON ((16.419630717849174 48.234351695623424, 16.41962340244382 48.22985510933568, 16.426353449404118 48.22985002529003, 16.426361354474214 48.234346610767645, 16.419630717849174 48.234351695623424))",0
616,0.0,0.0,28.17732,0.0,617,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"POLYGON ((16.426361354474214 48.234346610767645, 16.426353449404118 48.22985002529003, 16.433083494407043 48.22984454731601, 16.433091989141285 48.23434113192165, 16.426361354474214 48.234346610767645))",0
617,0.0,0.0,48.31948,0.0,618,0.0,1.0,0.0,0.0,7.0,15.0,0.0,"POLYGON ((16.433091989141285 48.23434113192165, 16.433083494407043 48.22984454731601, 16.439813537307977 48.2298386754139, 16.43982262170569 48.23433525908578, 16.433091989141285 48.23434113192165))",3
618,0.0,0.0,98.88657,0.0,619,0.0,7.0,1.0,22.0,4.0,6.0,0.0,"POLYGON ((16.43982262170569 48.23433525908578, 16.439813537307977 48.2298386754139, 16.446543577962277 48.22983240958403, 16.44655325202277 48.2343289922603, 16.43982262170569 48.23433525908578))",5
619,0.0,0.0,98.88657,0.0,620,7.0,3.0,1.0,29.0,14.0,2.0,0.0,"POLYGON ((16.44655325202277 48.2343289922603, 16.446543577962277 48.22983240958403, 16.453273616225307 48.229825749826745, 16.453283879947836 48.234322331445604, 16.44655325202277 48.2343289922603))",5
